FECHA_CORTE,REGION,DEPARTAMENTO,MUNICIPIO,CATEGORIA_DEPARTAMENTO,CATEGORIA_MUNICIPIO,ORGANIZACION,TIPO_ORGANIZACION,AUTORIZO_TRATAMIENTO_DATOS,FECHA_ASESORIA,GENERO,INVERSION_TOTAL_PROYECTO,META_VIGENCIA,FECHA_VIGENCIA
31/12/2020,REGIÓN PACÍFICO,CAUCA,LA VEGA,3,6,ALCALDIA DE LA VEGA CUNDINAMARCA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,CUCUTA,2,1,IDS NORTE DE SANTANDER,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CARIBE,ATLANTICO,BARRANQUILLA,1,ESP,AUTOCENTRO SUPER CAR LTDA,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,INNOVACION Y GERENCIA,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO SUR,TOLIMA,IBAGUE,2,1,PRIVADA,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,SENA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,SENA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,SENA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,SENA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,SENA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,SENA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,SENA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,SENA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,SENA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,SENA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,SENA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,SENA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN PACÍFICO,NARIÑO,IPIALES,1,3,ICBF,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,NARIÑO,IPIALES,1,3,ICBF,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,JUNIN,ESP,6,ESCUELA NORMAL SUPERIOR DE JUNIN,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,ENVIGADO,ESP,1,DYNAMYCA AMERICA LATINA,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,ARMENIA,ESP,6,SENA REGIONAL QUINDIO,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,ENVIGADO,ESP,1,PERSONAL SOFT SAS,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,ENVIGADO,ESP,1,PERSONAL SOFT SAS,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN PACÍFICO,CAUCA,LA VEGA,3,6,IERD EL IMPARAL,PUBLICA,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,ISA INTERCOLOMBIA SA ESP,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,CHIA,ESP,1,CONSULTOR DE EMPRESAS INDEPENDIENTE,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,CABRERA,ESP,6,IED INTEGRADA CABRERA,PUBLICA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,GRAMALOTE,2,6,ALCALDIA DE GRAMALOTE,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,MAGDALENA,SANTA MARTA,2,1,AVICANNA LATAM SAS,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CARIBE,ATLANTICO,BARRANQUILLA,1,ESP,MINISTERIO DEL TRABAJO,PUBLICA,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,ATLANTICO,BARRANQUILLA,1,ESP,ASOMETLAN,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO SUR,PUTUMAYO,MOCOA,4,6,UNIVERSIDAD COLEGIO MAYOR  DE CUNDINAMARCA,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,FUSAGASUGA,ESP,2,ALCALDIA DE TIBACUY,PUBLICA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,LA ESTRELLA,ESP,2,FEPEP,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,ATLANTICO,BARRANQUILLA,1,ESP,SOCIEDAD PORTUARIA PUERTO BAHIA SA,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,CYM ASESORIAS Y CONSULTORIAS,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CESAR,VALLEDUPAR,2,1,FUNDACION MI ABUELO Y YO,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,RISARALDA,PEREIRA,2,1,AREA METROPOLITANA CENTRO OCCIDENTE,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,RISARALDA,PEREIRA,2,1,AREA METROPOLITANA CENTRO OCCIDENTE,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,RISARALDA,PEREIRA,2,1,AREA METROPOLITANA CENTRO OCCIDENTE,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,RISARALDA,PEREIRA,2,1,AREA METROPOLITANA CENTRO OCCIDENTE,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,RISARALDA,PEREIRA,2,1,AREA METROPOLITANA CENTRO OCCIDENTE,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,RISARALDA,PEREIRA,2,1,AREA METROPOLITANA CENTRO OCCIDENTE,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,RISARALDA,PEREIRA,2,1,AREA METROPOLITANA CENTRO OCCIDENTE,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,NEMOCON,ESP,6,IED DEPARTAMENTAL ALFONSO LOPEZ PUMAREJO,PUBLICA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,PACHO,ESP,6,,PENDIENTE CLASIFICAR,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,PACHO,ESP,6,,PENDIENTE CLASIFICAR,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,CAJICA,ESP,2,PLASGUICEL,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,EMPLEAMOS SA,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,OCAÑA,2,4,GOBERNACION,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,OCAÑA,2,4,GOBERNACION,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,OCAÑA,2,4,DESCONOCIDA,PRIVADA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,SYR LTDA,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,SYR LTDA,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,NARIÑO,IPIALES,1,3,UNIVERSIDAD EL BOSQUE,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,EL TARRA,2,6,CUCUTA,PENDIENTE CLASIFICAR,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,ARMENIA,ESP,6,SALUD SEGURIDAD Y AMBIENTE HYSE LTDA,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,LA CALERA,ESP,4,N A,PENDIENTE CLASIFICAR,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,PARATEBUENO,ESP,6,SECRETARIA DE EDUCACION DE CUNDINAMARCA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,BOLIVAR,CARTAGENA,1,ESP,PARQUES Y FUNERARIAS RECORDAR,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,EPM ESP,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,MOSQUERA,ESP,1,AGENCIA NACIONAL DE SEGURIDAD VIAL,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,CUCUTA,2,1,IFINORTE,PRIVADA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,CUCUTA,2,1,IFINORTE,PRIVADA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,CUCUTA,2,1,IFINORTE,PRIVADA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,,PENDIENTE CLASIFICAR,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,,PENDIENTE CLASIFICAR,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,,PENDIENTE CLASIFICAR,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,,PENDIENTE CLASIFICAR,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,,PENDIENTE CLASIFICAR,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,,PENDIENTE CLASIFICAR,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,,PENDIENTE CLASIFICAR,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,,PENDIENTE CLASIFICAR,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,,PENDIENTE CLASIFICAR,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,,PENDIENTE CLASIFICAR,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,,PENDIENTE CLASIFICAR,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,,PENDIENTE CLASIFICAR,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,,PENDIENTE CLASIFICAR,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,,PENDIENTE CLASIFICAR,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,,PENDIENTE CLASIFICAR,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,,PENDIENTE CLASIFICAR,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,,PENDIENTE CLASIFICAR,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,,PENDIENTE CLASIFICAR,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,,PENDIENTE CLASIFICAR,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,,PENDIENTE CLASIFICAR,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,PROMOTORA DE COMERCIO,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,VILLAPINZON,ESP,6,PARTICULAR,PRIVADA,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,EL CERRITO,ESP,5,INCIVA,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,SUTATAUSA,ESP,6,CONCEJO MUNICIPAL,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,JUNIN,ESP,6,,PENDIENTE CLASIFICAR,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO SUR,HUILA,NEIVA,2,1,DEPARTAMENTO ADMINISTRATIVO PARA LA PROSPERIDAD SOCIAL,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOYACA,TUTA,1,6,,PENDIENTE CLASIFICAR,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOYACA,TUTA,1,6,,PENDIENTE CLASIFICAR,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOYACA,TUTA,1,6,,PENDIENTE CLASIFICAR,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,HANGAR 29 SAS,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOYACA,DUITAMA,1,3,UNIVERSIDAD COLEGIO MAYOR DE CUNDINAMARCA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,VIOTA,ESP,6,ALCALDIA VIOTA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN LLANO,META,VILLAVICENCIO,1,1,SENA,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN LLANO,META,VILLAVICENCIO,1,1,SENA,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,RISARALDA,PEREIRA,2,1,AREA METROPOLITANA CENTRO OCCIDENTE,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,RISARALDA,PEREIRA,2,1,AREA METROPOLITANA CENTRO OCCIDENTE,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,CALDAS,MANIZALES,2,1,EFIGAS,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,BELLO,ESP,1,AIA SA,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,SANTANDER,BUCARAMANGA,2,1,JRGE AMADO SEGUROS,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,SUSA,ESP,6,ALCALDIA MUNICIPAL DE SUSA,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,CUCUTA,2,1,INSTITUCION FRANCISCO DE PAULA SANTANDER,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,BOCHALEMA,2,6,CER LA COLONIA,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,BOCHALEMA,2,6,CER LA COLONIA,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,SAN JUAN DE RIO SECO,ESP,6,ICBF,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,GUTIERREZ,ESP,6,ALCALDIA GUTIERREZ,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,GUTIERREZ,ESP,6,ALCALDIA GUTIERREZ,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,SABANETA,ESP,1,ELICO GROUP SAS,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,YACOPI,ESP,6,I E R D SAN RAFAEL,PUBLICA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOYACA,SAMACA,1,6,NINGUNA,PENDIENTE CLASIFICAR,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,SOFTESTING,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,SURAMERICANA DE SEGUROS,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,SURAMERICANA DE SEGUROS,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO SUR,HUILA,NEIVA,2,1,CORPORACION TODO POR MI COLOMBIA,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,CALDAS,ESP,3,MINTIC,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,SANTANDER,BUCARAMANGA,2,1,UNIVERSIDAD INDUSTRIAL DE SANTANDER,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
